clean,corrupt,predict,corrupt_labels
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Minsk, then Mozambique corresponds to",Maputo,Minsk
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Belmopan, then Mozambique corresponds to",Maputo,Belmopan
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Gaborone, then Mozambique corresponds to",Maputo,Gaborone
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Sofia, then Mozambique corresponds to",Maputo,Sofia
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Yaoundé, then Mozambique corresponds to",Maputo,Yaoundé
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Zagreb, then Mozambique corresponds to",Maputo,Zagreb
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Havana, then Mozambique corresponds to",Maputo,Havana
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Quito, then Mozambique corresponds to",Maputo,Quito
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Asmara, then Mozambique corresponds to",Maputo,Asmara
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Tallinn, then Mozambique corresponds to",Maputo,Tallinn
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Helsinki, then Mozambique corresponds to",Maputo,Helsinki
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Libreville, then Mozambique corresponds to",Maputo,Libreville
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Banjul, then Mozambique corresponds to",Maputo,Banjul
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Tbilisi, then Mozambique corresponds to",Maputo,Tbilisi
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Gibraltar, then Mozambique corresponds to",Maputo,Gibraltar
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Conakry, then Mozambique corresponds to",Maputo,Conakry
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Jakarta, then Mozambique corresponds to",Maputo,Jakarta
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Tehran, then Mozambique corresponds to",Maputo,Tehran
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Nairobi, then Mozambique corresponds to",Maputo,Nairobi
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Tarawa, then Mozambique corresponds to",Maputo,Tarawa
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Pristina, then Mozambique corresponds to",Maputo,Pristina
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Vientiane, then Mozambique corresponds to",Maputo,Vientiane
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Beirut, then Mozambique corresponds to",Maputo,Beirut
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Monrovia, then Mozambique corresponds to",Maputo,Monrovia
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Tripoli, then Mozambique corresponds to",Maputo,Tripoli
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Vaduz, then Mozambique corresponds to",Maputo,Vaduz
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Skopje, then Mozambique corresponds to",Maputo,Skopje
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Bamako, then Mozambique corresponds to",Maputo,Bamako
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Valletta, then Mozambique corresponds to",Maputo,Valletta
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Podgorica, then Mozambique corresponds to",Maputo,Podgorica
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Plymouth, then Mozambique corresponds to",Maputo,Plymouth
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Rabat, then Mozambique corresponds to",Maputo,Rabat
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Windhoek, then Mozambique corresponds to",Maputo,Windhoek
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Niamey, then Mozambique corresponds to",Maputo,Niamey
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Abuja, then Mozambique corresponds to",Maputo,Abuja
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Alofi, then Mozambique corresponds to",Maputo,Alofi
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Asunción, then Mozambique corresponds to",Maputo,Asunción
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Warsaw, then Mozambique corresponds to",Maputo,Warsaw
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Lisbon, then Mozambique corresponds to",Maputo,Lisbon
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Bucharest, then Mozambique corresponds to",Maputo,Bucharest
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Kigali, then Mozambique corresponds to",Maputo,Kigali
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Dakar, then Mozambique corresponds to",Maputo,Dakar
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Hargeisa, then Mozambique corresponds to",Maputo,Hargeisa
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Paramaribo, then Mozambique corresponds to",Maputo,Paramaribo
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Dodoma, then Mozambique corresponds to",Maputo,Dodoma
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Bangkok, then Mozambique corresponds to",Maputo,Bangkok
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Lomé, then Mozambique corresponds to",Maputo,Lomé
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Tunis, then Mozambique corresponds to",Maputo,Tunis
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Ankara, then Mozambique corresponds to",Maputo,Ankara
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Funafuti, then Mozambique corresponds to",Maputo,Funafuti
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Kampala, then Mozambique corresponds to",Maputo,Kampala
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Montevideo, then Mozambique corresponds to",Maputo,Montevideo
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Caracas, then Mozambique corresponds to",Maputo,Caracas
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Sanaá, then Mozambique corresponds to",Maputo,Sanaá
"If Lesotho corresponds to Maseru, then Mozambique corresponds to","If Lesotho corresponds to Lusaka, then Mozambique corresponds to",Maputo,Lusaka
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Tirana, then Iran corresponds to",Tehran,Tirana
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Algiers, then Iran corresponds to",Tehran,Algiers
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Yerevan, then Iran corresponds to",Tehran,Yerevan
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Canberra, then Iran corresponds to",Tehran,Canberra
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Nassau, then Iran corresponds to",Tehran,Nassau
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Dhaka, then Iran corresponds to",Tehran,Dhaka
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Minsk, then Iran corresponds to",Tehran,Minsk
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Belmopan, then Iran corresponds to",Tehran,Belmopan
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Gaborone, then Iran corresponds to",Tehran,Gaborone
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Sofia, then Iran corresponds to",Tehran,Sofia
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Yaoundé, then Iran corresponds to",Tehran,Yaoundé
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Zagreb, then Iran corresponds to",Tehran,Zagreb
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Havana, then Iran corresponds to",Tehran,Havana
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Quito, then Iran corresponds to",Tehran,Quito
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Asmara, then Iran corresponds to",Tehran,Asmara
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Tallinn, then Iran corresponds to",Tehran,Tallinn
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Helsinki, then Iran corresponds to",Tehran,Helsinki
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Libreville, then Iran corresponds to",Tehran,Libreville
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Banjul, then Iran corresponds to",Tehran,Banjul
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Tbilisi, then Iran corresponds to",Tehran,Tbilisi
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Gibraltar, then Iran corresponds to",Tehran,Gibraltar
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Conakry, then Iran corresponds to",Tehran,Conakry
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Jakarta, then Iran corresponds to",Tehran,Jakarta
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Tehran, then Iran corresponds to",Tehran,Tehran
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Nairobi, then Iran corresponds to",Tehran,Nairobi
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Tarawa, then Iran corresponds to",Tehran,Tarawa
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Pristina, then Iran corresponds to",Tehran,Pristina
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Vientiane, then Iran corresponds to",Tehran,Vientiane
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Beirut, then Iran corresponds to",Tehran,Beirut
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Maseru, then Iran corresponds to",Tehran,Maseru
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Tripoli, then Iran corresponds to",Tehran,Tripoli
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Vaduz, then Iran corresponds to",Tehran,Vaduz
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Skopje, then Iran corresponds to",Tehran,Skopje
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Bamako, then Iran corresponds to",Tehran,Bamako
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Valletta, then Iran corresponds to",Tehran,Valletta
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Podgorica, then Iran corresponds to",Tehran,Podgorica
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Plymouth, then Iran corresponds to",Tehran,Plymouth
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Rabat, then Iran corresponds to",Tehran,Rabat
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Windhoek, then Iran corresponds to",Tehran,Windhoek
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Niamey, then Iran corresponds to",Tehran,Niamey
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Abuja, then Iran corresponds to",Tehran,Abuja
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Alofi, then Iran corresponds to",Tehran,Alofi
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Asunción, then Iran corresponds to",Tehran,Asunción
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Warsaw, then Iran corresponds to",Tehran,Warsaw
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Lisbon, then Iran corresponds to",Tehran,Lisbon
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Bucharest, then Iran corresponds to",Tehran,Bucharest
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Kigali, then Iran corresponds to",Tehran,Kigali
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Dakar, then Iran corresponds to",Tehran,Dakar
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Hargeisa, then Iran corresponds to",Tehran,Hargeisa
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Paramaribo, then Iran corresponds to",Tehran,Paramaribo
"If Liberia corresponds to Monrovia, then Iran corresponds to","If Liberia corresponds to Dodoma, then Iran corresponds to",Tehran,Dodoma
