clean,corrupt,predict,corrupt_labels
"If Jordan corresponds to Amman, then Botswana corresponds to","If Jordan corresponds to Amman, then Bangladesh corresponds to",Gaborone,Dhaka
"If Jordan corresponds to Amman, then Botswana corresponds to","If Jordan corresponds to Amman, then Bhutan corresponds to",Gaborone,Thimphu
"If Jordan corresponds to Amman, then Botswana corresponds to","If Jordan corresponds to Amman, then Curaçao corresponds to",Gaborone,Willemstad
"If Jordan corresponds to Amman, then Botswana corresponds to","If Jordan corresponds to Amman, then Kazakhstan corresponds to",Gaborone,Astana
"If Jordan corresponds to Amman, then Botswana corresponds to","If Jordan corresponds to Amman, then Kiribati corresponds to",Gaborone,Tarawa
"If Jordan corresponds to Amman, then Botswana corresponds to","If Jordan corresponds to Amman, then Lithuania corresponds to",Gaborone,Vilnius
"If Jordan corresponds to Amman, then Botswana corresponds to","If Jordan corresponds to Amman, then Luxembourg corresponds to",Gaborone,Luxembourg
"If Jordan corresponds to Amman, then Botswana corresponds to","If Jordan corresponds to Amman, then Madagascar corresponds to",Gaborone,Antananarivo
"If Jordan corresponds to Amman, then Botswana corresponds to","If Jordan corresponds to Amman, then Mauritania corresponds to",Gaborone,Nouakchott
"If Jordan corresponds to Amman, then Botswana corresponds to","If Jordan corresponds to Amman, then Montenegro corresponds to",Gaborone,Podgorica
"If Jordan corresponds to Amman, then Botswana corresponds to","If Jordan corresponds to Amman, then Montserrat corresponds to",Gaborone,Plymouth
"If Jordan corresponds to Amman, then Botswana corresponds to","If Jordan corresponds to Amman, then Mozambique corresponds to",Gaborone,Maputo
"If Jordan corresponds to Amman, then Botswana corresponds to","If Jordan corresponds to Amman, then Namibia corresponds to",Gaborone,Windhoek
"If Jordan corresponds to Amman, then Botswana corresponds to","If Jordan corresponds to Amman, then Seychelles corresponds to",Gaborone,Victoria
"If Jordan corresponds to Amman, then Botswana corresponds to","If Jordan corresponds to Amman, then Somaliland corresponds to",Gaborone,Hargeisa
"If Jordan corresponds to Amman, then Botswana corresponds to","If Jordan corresponds to Amman, then Tajikistan corresponds to",Gaborone,Dushanbe
"If Jordan corresponds to Amman, then Botswana corresponds to","If Jordan corresponds to Amman, then Transnistria corresponds to",Gaborone,Tiraspol
"If Jordan corresponds to Amman, then Botswana corresponds to","If Jordan corresponds to Amman, then Uzbekistan corresponds to",Gaborone,Tashkent
"If Kazakhstan corresponds to Astana, then China corresponds to","If Kazakhstan corresponds to Astana, then Australia corresponds to",Beijing,Canberra
"If Kazakhstan corresponds to Astana, then China corresponds to","If Kazakhstan corresponds to Astana, then Brazil corresponds to",Beijing,Brasília
"If Kazakhstan corresponds to Astana, then China corresponds to","If Kazakhstan corresponds to Astana, then Canada corresponds to",Beijing,Ottawa
"If Kazakhstan corresponds to Astana, then China corresponds to","If Kazakhstan corresponds to Astana, then France corresponds to",Beijing,Paris
"If Kazakhstan corresponds to Astana, then China corresponds to","If Kazakhstan corresponds to Astana, then Germany corresponds to",Beijing,Berlin
"If Kazakhstan corresponds to Astana, then China corresponds to","If Kazakhstan corresponds to Astana, then Iran corresponds to",Beijing,Tehran
"If Kazakhstan corresponds to Astana, then China corresponds to","If Kazakhstan corresponds to Astana, then Israel corresponds to",Beijing,Jerusalem
"If Kazakhstan corresponds to Astana, then China corresponds to","If Kazakhstan corresponds to Astana, then Japan corresponds to",Beijing,Tokyo
"If Kazakhstan corresponds to Astana, then China corresponds to","If Kazakhstan corresponds to Astana, then Jordan corresponds to",Beijing,Amman
"If Kazakhstan corresponds to Astana, then China corresponds to","If Kazakhstan corresponds to Astana, then Russia corresponds to",Beijing,Moscow
"If Kazakhstan corresponds to Astana, then China corresponds to","If Kazakhstan corresponds to Astana, then Spain corresponds to",Beijing,Madrid
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Angola corresponds to",Budapest,Luanda
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Armenia corresponds to",Budapest,Yerevan
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Aruba corresponds to",Budapest,Oranjestad
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Austria corresponds to",Budapest,Vienna
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Belarus corresponds to",Budapest,Minsk
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Belgium corresponds to",Budapest,Brussels
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Belize corresponds to",Budapest,Belmopan
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Chile corresponds to",Budapest,Santiago
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Cuba corresponds to",Budapest,Havana
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Denmark corresponds to",Budapest,Copenhagen
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Ecuador corresponds to",Budapest,Quito
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Egypt corresponds to",Budapest,Cairo
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Fiji corresponds to",Budapest,Suva
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Finland corresponds to",Budapest,Helsinki
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Gabon corresponds to",Budapest,Libreville
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Georgia corresponds to",Budapest,Tbilisi
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Ghana corresponds to",Budapest,Accra
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Greenland corresponds to",Budapest,Nuuk
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Guam corresponds to",Budapest,Hagåtña
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Guinea corresponds to",Budapest,Conakry
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Guyana corresponds to",Budapest,Georgetown
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Iceland corresponds to",Budapest,Reykjavík
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Ireland corresponds to",Budapest,Dublin
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Italy corresponds to",Budapest,Rome
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Laos corresponds to",Budapest,Vientiane
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Latvia corresponds to",Budapest,Riga
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Libya corresponds to",Budapest,Tripoli
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Malawi corresponds to",Budapest,Lilongwe
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Mali corresponds to",Budapest,Bamako
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Malta corresponds to",Budapest,Valletta
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Monaco corresponds to",Budapest,Monaco
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Morocco corresponds to",Budapest,Rabat
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Myanmar corresponds to",Budapest,Naypyidaw
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Niger corresponds to",Budapest,Niamey
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Niue corresponds to",Budapest,Alofi
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Norway corresponds to",Budapest,Oslo
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Oman corresponds to",Budapest,Muscat
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Pakistan corresponds to",Budapest,Islamabad
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Palau corresponds to",Budapest,Ngerulmud
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Palestine corresponds to",Budapest,Jerusalem
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Peru corresponds to",Budapest,Lima
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Poland corresponds to",Budapest,Warsaw
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Portugal corresponds to",Budapest,Lisbon
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Qatar corresponds to",Budapest,Doha
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Romania corresponds to",Budapest,Bucharest
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Samoa corresponds to",Budapest,Apia
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Senegal corresponds to",Budapest,Dakar
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Serbia corresponds to",Budapest,Belgrade
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Singapore corresponds to",Budapest,Singapore
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Sudan corresponds to",Budapest,Khartoum
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Sweden corresponds to",Budapest,Stockholm
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Switzerland corresponds to",Budapest,Bern
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Syria corresponds to",Budapest,Damascus
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Thailand corresponds to",Budapest,Bangkok
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Togo corresponds to",Budapest,Lomé
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Turkey corresponds to",Budapest,Ankara
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Ukraine corresponds to",Budapest,Kyiv
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Vietnam corresponds to",Budapest,Hanoi
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Wales corresponds to",Budapest,Cardiff
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Yemen corresponds to",Budapest,Sanaá
"If Kenya corresponds to Nairobi, then Hungary corresponds to","If Kenya corresponds to Nairobi, then Zimbabwe corresponds to",Budapest,Harare
"If Kiribati corresponds to Tarawa, then Burundi corresponds to","If Kiribati corresponds to Tarawa, then Afghanistan corresponds to",Bujumbura,Kabul
"If Kiribati corresponds to Tarawa, then Burundi corresponds to","If Kiribati corresponds to Tarawa, then Albania corresponds to",Bujumbura,Tirana
"If Kiribati corresponds to Tarawa, then Burundi corresponds to","If Kiribati corresponds to Tarawa, then Algeria corresponds to",Bujumbura,Algiers
"If Kiribati corresponds to Tarawa, then Burundi corresponds to","If Kiribati corresponds to Tarawa, then Azerbaijan corresponds to",Bujumbura,Baku
"If Kiribati corresponds to Tarawa, then Burundi corresponds to","If Kiribati corresponds to Tarawa, then Bahamas corresponds to",Bujumbura,Nassau
"If Kiribati corresponds to Tarawa, then Burundi corresponds to","If Kiribati corresponds to Tarawa, then Bahrain corresponds to",Bujumbura,Manama
"If Kiribati corresponds to Tarawa, then Burundi corresponds to","If Kiribati corresponds to Tarawa, then Barbados corresponds to",Bujumbura,Bridgetown
"If Kiribati corresponds to Tarawa, then Burundi corresponds to","If Kiribati corresponds to Tarawa, then Bermuda corresponds to",Bujumbura,Hamilton
"If Kiribati corresponds to Tarawa, then Burundi corresponds to","If Kiribati corresponds to Tarawa, then Bolivia corresponds to",Bujumbura,Sucre
"If Kiribati corresponds to Tarawa, then Burundi corresponds to","If Kiribati corresponds to Tarawa, then Bulgaria corresponds to",Bujumbura,Sofia
"If Kiribati corresponds to Tarawa, then Burundi corresponds to","If Kiribati corresponds to Tarawa, then Cameroon corresponds to",Bujumbura,Yaoundé
